Hora,Fecha,Pais,Unidad,Tipo_Oferta,Energía_Compra_Venta,Precio_Compra_Venta,Ofertada_Casada
4,2024-02-01,MI,EBLVD12,C,0.2,400.0,O
4,2024-02-01,MI,EBLVD11,C,0.1,400.0,O
4,2024-02-01,MI,SESVD02,C,0.1,400.0,O
4,2024-02-01,MI,EBLVD25,C,0.1,400.0,O
4,2024-02-01,MI,EBLVD23,C,0.3,400.0,O
4,2024-02-01,MI,CEVD004,C,0.1,350.0,O
4,2024-02-01,MI,CEVD327,C,7.0,350.0,O
4,2024-02-01,MI,CEVD359,C,0.1,350.0,O
4,2024-02-01,MI,CEVD379,C,0.3,350.0,O
4,2024-02-01,MI,GALPR01,C,28.6,350.0,O
4,2024-02-01,MI,CEVD399,C,0.1,350.0,O
4,2024-02-01,MI,ARRU2XR,C,0.6,350.0,O
4,2024-02-01,MI,ARRU1XR,C,1.4,350.0,O
4,2024-02-01,MI,CARVC01,C,0.2,310.0,O
4,2024-02-01,MI,FORTC01,C,3.9,300.3,O
4,2024-02-01,MI,ICGAC01,C,12.0,300.0,O
4,2024-02-01,MI,GALVD28,C,15.6,300.0,O
4,2024-02-01,MI,VGERE17,C,1.5,300.0,O
4,2024-02-01,MI,VIEECA1,C,61.3,300.0,O
4,2024-02-01,MI,REPEC01,C,27.6,300.0,O
4,2024-02-01,MI,EFGC01,C,15.0,300.0,O
4,2024-02-01,MI,CONEC01,C,1.0,300.0,O
4,2024-02-01,MI,TEXZC01,C,1.0,300.0,O
4,2024-02-01,MI,EGLEC01,C,5.2,269.82,O
4,2024-02-01,MI,IGNVD78,C,0.5,268.35,O
4,2024-02-01,MI,ASIVD05,C,3.0,220.0,O
4,2024-02-01,MI,ASIVD06,C,46.2,220.0,O
4,2024-02-01,MI,ASIVD01,C,2.7,220.0,O
4,2024-02-01,MI,ASIVD02,C,13.0,220.0,O
4,2024-02-01,MI,ASIVD03,C,0.1,220.0,O
4,2024-02-01,MI,GNVD130,C,0.8,200.0,O
4,2024-02-01,MI,GNRVD13,C,0.1,200.0,O
4,2024-02-01,MI,GNRVD31,C,0.2,200.0,O
4,2024-02-01,MI,GNVD150,C,0.1,200.0,O
4,2024-02-01,MI,FENVD06,C,1.8,200.0,O
4,2024-02-01,MI,FENVD03,C,1.0,200.0,O
4,2024-02-01,MI,CELSR01,C,80.0,200.0,O
4,2024-02-01,MI,EGLRM01,C,1.0,200.0,O
4,2024-02-01,MI,SOCRC05,C,0.1,190.0,O
4,2024-02-01,MI,EGVD292,C,0.2,180.0,O
4,2024-02-01,MI,GASNVD2,C,0.1,180.0,O
4,2024-02-01,MI,IGNVD64,C,2.8,154.6,O
4,2024-02-01,MI,IGNVD67,C,4.7,154.6,O
4,2024-02-01,MI,LMERC01,C,4.3,150.0,O
4,2024-02-01,MI,CEVD076,C,0.1,104.6,O
4,2024-02-01,MI,WMVD184,C,2.1,104.6,O
4,2024-02-01,MI,WMVD088,C,5.0,104.6,O
4,2024-02-01,MI,HCGC01,C,3.1,100.0,O
4,2024-02-01,MI,SEDVD06,C,0.2,84.63,O
4,2024-02-01,MI,DETVD09,C,0.1,84.63,O
4,2024-02-01,MI,DETVD37,C,0.1,84.63,O
4,2024-02-01,MI,ENRVD04,C,2.0,81.9,O
4,2024-02-01,MI,ENRVD02,C,4.0,81.9,O
4,2024-02-01,MI,CEVD309,C,0.2,72.3,O
4,2024-02-01,MI,CEVD335,C,2.3,72.3,O
4,2024-02-01,MI,CEVD234,C,0.2,72.3,O
4,2024-02-01,MI,CEVD308,C,0.2,72.3,O
4,2024-02-01,MI,DETIC01,C,127.1,65.71,O
4,2024-02-01,MI,SEDVD03,C,0.1,65.71,O
4,2024-02-01,MI,ALUEC01,C,0.5,64.6,O
4,2024-02-01,MI,WATRM06,C,1.3,64.6,O
4,2024-02-01,MI,URAIC01,C,0.7,64.6,O
4,2024-02-01,MI,WATIC01,C,1.1,64.6,O
4,2024-02-01,MI,HISPC01,C,6.7,64.6,O
4,2024-02-01,MI,GNVD156,C,37.5,64.6,O
4,2024-02-01,MI,GNVD157,C,6.6,64.6,O
4,2024-02-01,MI,HISVD51,C,0.7,64.6,O
4,2024-02-01,MI,HISVD27,C,1.8,64.6,O
4,2024-02-01,MI,HISVD28,C,1.5,64.6,O
4,2024-02-01,MI,HISVD44,C,1.6,64.6,O
4,2024-02-01,MI,HISVD18,C,1.4,64.6,O
4,2024-02-01,MI,HISVD13,C,1.5,64.6,O
4,2024-02-01,MI,HISVD17,C,1.6,64.6,O
4,2024-02-01,MI,TLCRC01,C,3.2,64.6,O
4,2024-02-01,MI,GSVD121,C,1.5,59.61,O
4,2024-02-01,MI,WATIC01,C,1.0,59.6,O
4,2024-02-01,MI,VIES,C,52.1,58.9,O
4,2024-02-01,MI,TAUTC01,C,30.0,58.8,O
4,2024-02-01,MI,CYEC01,C,2.1,57.1,O
4,2024-02-01,MI,ELEIC01,C,1.4,57.05,O
4,2024-02-01,MI,CYEC01,C,0.5,57.05,O
4,2024-02-01,MI,LAUEVD3,C,0.2,57.05,O
4,2024-02-01,MI,INTEC01,C,0.1,57.0,O
4,2024-02-01,MI,ENUFC01,C,0.7,57.0,O
4,2024-02-01,MI,ELEIC01,C,1.3,57.0,O
4,2024-02-01,MI,EYPC01,C,0.1,56.95,O
4,2024-02-01,MI,INTEC01,C,0.4,56.95,O
4,2024-02-01,MI,OPPIC01,C,0.2,56.95,O
4,2024-02-01,MI,SWAPC01,C,0.4,56.95,O
4,2024-02-01,MI,SWARM01,C,0.2,56.95,O
4,2024-02-01,MI,AENEC01,C,0.1,56.95,O
4,2024-02-01,MI,AGRIC01,C,0.2,56.95,O
4,2024-02-01,MI,AIREC01,C,0.2,56.95,O
4,2024-02-01,MI,ENPRM01,C,0.2,56.95,O
4,2024-02-01,MI,ENPEC01,C,0.1,56.95,O
4,2024-02-01,MI,WWHOC01,C,0.1,56.9,O
4,2024-02-01,MI,MASIC01,C,0.1,56.9,O
4,2024-02-01,MI,LIDEC01,C,0.2,56.9,O
4,2024-02-01,MI,LCOSC01,C,0.2,56.9,O
4,2024-02-01,MI,LAUEC01,C,0.3,56.9,O
4,2024-02-01,MI,LAURM03,C,0.1,56.9,O
4,2024-02-01,MI,EYPC01,C,0.5,56.9,O
4,2024-02-01,MI,GOIEC01,C,0.2,56.9,O
4,2024-02-01,MI,LAURM01,C,0.1,56.9,O
4,2024-02-01,MI,GNVD132,C,21.1,56.6,O
4,2024-02-01,MI,UMEMC01,C,0.3,54.7,O
4,2024-02-01,MI,IBGESX,C,0.1,54.6,O
4,2024-02-01,MI,ICLIC01,C,8.8,54.6,O
4,2024-02-01,MI,IBEVD17,C,7.3,54.6,O
4,2024-02-01,MI,DUER,C,905.0,54.6,O
4,2024-02-01,MI,ENRVD07,C,3.0,54.6,O
4,2024-02-01,MI,GUADIAB,C,113.0,54.6,O
4,2024-02-01,MI,CLIVD63,C,0.1,54.6,O
4,2024-02-01,MI,CLIVD38,C,1.7,54.6,O
4,2024-02-01,MI,FORTC01,C,3.4,54.6,O
4,2024-02-01,MI,FORTIC2,C,3.4,54.6,O
4,2024-02-01,MI,GEOAC01,C,3.0,54.6,O
4,2024-02-01,MI,ACAVADB,C,353.0,54.59,O
4,2024-02-01,MI,URAIC01,C,1.1,54.59,O
4,2024-02-01,MI,ALUEC01,C,0.5,54.59,O
4,2024-02-01,MI,FORTC01,C,6.7,54.55,O
4,2024-02-01,MI,FORTIC2,C,6.7,54.55,O
4,2024-02-01,MI,MUEB,C,46.4,54.1,O
4,2024-02-01,MI,HISVD46,C,5.6,53.6,O
4,2024-02-01,MI,HISVD47,C,1.0,53.6,O
4,2024-02-01,MI,HISVD59,C,0.9,53.6,O
4,2024-02-01,MI,HISVD15,C,11.5,53.6,O
4,2024-02-01,MI,HISVD16,C,2.0,53.6,O
4,2024-02-01,MI,HISVD05,C,1.4,53.6,O
4,2024-02-01,MI,HISVD08,C,1.4,53.6,O
4,2024-02-01,MI,HISVD01,C,0.9,53.6,O
4,2024-02-01,MI,HISVD03,C,0.8,53.6,O
4,2024-02-01,MI,HISVD04,C,1.5,53.6,O
4,2024-02-01,MI,ENRRC02,C,0.1,53.6,O
4,2024-02-01,MI,AGERC10,C,0.2,53.6,O
4,2024-02-01,MI,AGERC04,C,0.4,53.6,O
4,2024-02-01,MI,URAIC01,C,1.2,53.6,O
4,2024-02-01,MI,MUEB,C,190.0,53.4,O
4,2024-02-01,MI,MUEB,C,190.0,53.3,O
4,2024-02-01,MI,GUADIAB,C,113.0,53.17,O
4,2024-02-01,MI,COALC01,C,3.4,53.0,O
4,2024-02-01,MI,ETSOC01,C,1.9,53.0,O
4,2024-02-01,MI,MUEB,C,205.0,52.8,O
4,2024-02-01,MI,HISVD13,C,1.6,52.61,O
4,2024-02-01,MI,HISVD27,C,1.8,52.61,O
4,2024-02-01,MI,HISVD28,C,1.5,52.61,O
4,2024-02-01,MI,HISVD44,C,1.6,52.61,O
4,2024-02-01,MI,HISVD18,C,1.4,52.61,O
4,2024-02-01,MI,HISPC01,C,6.6,52.61,O
4,2024-02-01,MI,HISVD46,C,5.7,52.61,O
4,2024-02-01,MI,HISVD47,C,1.0,52.61,O
4,2024-02-01,MI,HISVD59,C,0.9,52.61,O
4,2024-02-01,MI,HISVD15,C,11.4,52.61,O
4,2024-02-01,MI,HISVD16,C,2.0,52.61,O
4,2024-02-01,MI,HISVD51,C,0.6,52.61,O
4,2024-02-01,MI,HISVD17,C,1.6,52.61,O
4,2024-02-01,MI,ACAVADB,C,207.0,52.13,O
4,2024-02-01,MI,VARAC01,C,1.0,52.11,O
4,2024-02-01,MI,EGLEC01,C,13.1,51.61,O
4,2024-02-01,MI,TLCRC01,C,3.2,51.6,O
4,2024-02-01,MI,GUADIAB,C,115.0,51.19,O
4,2024-02-01,MI,SORXC01,C,25.0,51.0,O
4,2024-02-01,MI,WMVD184,C,1.4,50.6,O
4,2024-02-01,MI,WMVD088,C,4.4,50.6,O
4,2024-02-01,MI,GSVD121,C,1.5,50.39,O
4,2024-02-01,MI,VARAC01,C,1.0,50.11,O
4,2024-02-01,MI,ACAVADB,C,353.0,49.73,O
4,2024-02-01,MI,UMEMC01,C,0.1,49.6,O
4,2024-02-01,MI,ALUEC01,C,0.3,49.6,O
4,2024-02-01,MI,ENDER01,C,1.6,49.6,O
4,2024-02-01,MI,GSVD121,C,1.5,48.98,O
4,2024-02-01,MI,GACC01,C,2.8,48.27,O
4,2024-02-01,MI,VARAC01,C,1.0,48.11,O
4,2024-02-01,MI,GSVD121,C,1.6,47.11,O
4,2024-02-01,MI,VARAC01,C,1.0,46.18,O
4,2024-02-01,MI,FORTC01,C,3.3,45.87,O
4,2024-02-01,MI,GUADIAB,C,115.0,45.73,O
4,2024-02-01,MI,SORXC01,C,50.0,45.0,O
4,2024-02-01,MI,GESTVD4,C,0.9,44.61,O
4,2024-02-01,MI,GESTC01,C,53.5,44.61,O
4,2024-02-01,MI,GSVD117,C,0.2,44.61,O
4,2024-02-01,MI,GSVD116,C,0.2,44.61,O
4,2024-02-01,MI,GSVD121,C,1.5,44.61,O
4,2024-02-01,MI,EGLEC01,C,13.5,44.61,O
4,2024-02-01,MI,HISVD15,C,12.1,44.6,O
4,2024-02-01,MI,HISVD59,C,0.9,44.6,O
4,2024-02-01,MI,HISVD47,C,1.1,44.6,O
4,2024-02-01,MI,HISVD46,C,5.6,44.6,O
4,2024-02-01,MI,HISVD16,C,2.1,44.6,O
4,2024-02-01,MI,HISPC01,C,6.7,44.6,O
4,2024-02-01,MI,HISVD51,C,0.7,44.6,O
4,2024-02-01,MI,HISVD27,C,1.9,44.6,O
4,2024-02-01,MI,HISVD28,C,1.6,44.6,O
4,2024-02-01,MI,HISVD44,C,1.7,44.6,O
4,2024-02-01,MI,HISVD18,C,1.4,44.6,O
4,2024-02-01,MI,HISVD13,C,1.4,44.6,O
4,2024-02-01,MI,HISVD17,C,1.5,44.6,O
4,2024-02-01,MI,TAUTC01,C,35.0,44.5,O
4,2024-02-01,MI,VARAC01,C,1.0,44.11,O
4,2024-02-01,MI,ACAVADB,C,92.0,43.14,O
4,2024-02-01,MI,SORXC01,C,50.0,43.0,O
4,2024-02-01,MI,FORTIC2,C,3.3,42.98,O
4,2024-02-01,MI,POWEC01,C,75.0,42.04,O
4,2024-02-01,MI,SORXC01,C,50.0,41.0,O
4,2024-02-01,MI,TAUTC01,C,40.0,40.63,O
4,2024-02-01,MI,GSVD117,C,0.3,40.61,O
4,2024-02-01,MI,GESTC01,C,63.3,40.61,O
4,2024-02-01,MI,GESTVD4,C,1.0,40.61,O
4,2024-02-01,MI,GSVD116,C,0.3,40.61,O
4,2024-02-01,MI,EBLCO01,C,20.0,40.6,O
4,2024-02-01,MI,UFBB,C,52.0,40.0,O
4,2024-02-01,MI,TANB,C,53.0,40.0,O
4,2024-02-01,MI,TLCRC01,C,3.2,39.6,O
4,2024-02-01,MI,POWEC01,C,75.0,39.04,O
4,2024-02-01,MI,SORXC01,C,100.0,39.0,O
4,2024-02-01,MI,ACAVADB,C,92.0,38.73,O
4,2024-02-01,MI,WMVD184,C,2.2,38.6,O
4,2024-02-01,MI,WMVD088,C,7.0,38.6,O
4,2024-02-01,MI,AGRIC01,C,20.0,37.05,O
4,2024-02-01,MI,TAUTC01,C,45.0,36.75,O
4,2024-02-01,MI,GESTC01,C,47.5,36.61,O
4,2024-02-01,MI,GSVD117,C,0.2,36.61,O
4,2024-02-01,MI,GSVD116,C,0.2,36.61,O
4,2024-02-01,MI,GESTVD4,C,0.7,36.61,O
4,2024-02-01,MI,UFBB,C,52.0,35.0,O
4,2024-02-01,MI,POWEC01,C,50.0,33.04,O
4,2024-02-01,MI,TAUTC01,C,50.0,32.88,O
4,2024-02-01,MI,GESTC01,C,29.2,32.61,O
4,2024-02-01,MI,GSVD117,C,0.1,32.61,O
4,2024-02-01,MI,GSVD116,C,0.1,32.61,O
4,2024-02-01,MI,GESTVD4,C,0.4,32.61,O
4,2024-02-01,MI,ENPEC01,C,8.8,32.05,O
4,2024-02-01,MI,ENPRM01,C,7.3,32.05,O
4,2024-02-01,MI,AGRIC01,C,3.9,32.05,O
4,2024-02-01,MI,PLGRE01,C,6.8,30.6,O
4,2024-02-01,MI,UFBB,C,52.0,30.0,O
4,2024-02-01,MI,GESTC01,C,19.5,28.61,O
4,2024-02-01,MI,GESTVD4,C,0.3,28.61,O
4,2024-02-01,MI,LCOSC01,C,12.5,27.05,O
4,2024-02-01,MI,AENEC01,C,3.3,27.05,O
4,2024-02-01,MI,ENPRM01,C,4.2,27.05,O
4,2024-02-01,MI,TLCRC01,C,6.5,24.6,O
4,2024-02-01,MI,ADOURO,C,23.0,22.73,O
4,2024-02-01,MI,GOIRM03,C,1.4,20.05,O
4,2024-02-01,MI,GOIRM05,C,1.6,20.05,O
4,2024-02-01,MI,GOIRM02,C,1.7,20.05,O
4,2024-02-01,MI,LIDEC01,C,4.4,20.05,O
4,2024-02-01,MI,GOIRM01,C,1.2,20.05,O
4,2024-02-01,MI,AENEC01,C,5.2,20.05,O
4,2024-02-01,MI,AIREC01,C,4.5,20.05,O
4,2024-02-01,MI,ADOURO,C,58.0,18.73,O
4,2024-02-01,MI,WMVD088,C,5.5,15.6,O
4,2024-02-01,MI,WMVD184,C,1.8,15.6,O
4,2024-02-01,MI,ADOUROB,C,72.0,15.47,O
4,2024-02-01,MI,DUER,C,60.0,14.0,O
4,2024-02-01,MI,TEMON,C,39.0,13.19,O
4,2024-02-01,MI,WWHOC01,C,3.7,13.05,O
4,2024-02-01,MI,MASIC01,C,3.2,13.05,O
4,2024-02-01,MI,LIDEC01,C,7.5,13.05,O
4,2024-02-01,MI,GOIEC01,C,5.6,13.05,O
4,2024-02-01,MI,ACAVADO,C,64.0,11.47,O
4,2024-02-01,MI,SILB,C,72.0,9.4,O
4,2024-02-01,MI,ADOUROB,C,68.0,8.73,O
4,2024-02-01,MI,TEMON,C,144.0,8.73,O
4,2024-02-01,MI,TAJO,C,250.0,5.0,O
4,2024-02-01,MI,TLCRC01,C,16.2,4.6,O
4,2024-02-01,MI,TAJO,C,100.0,4.0,O
4,2024-02-01,MI,EGVD094,C,0.1,1.5,O
4,2024-02-01,MI,IGVD110,C,2.4,0.0,O
4,2024-02-01,MI,IGVD112,C,2.7,0.0,O
4,2024-02-01,MI,IGVD111,C,1.1,0.0,O
4,2024-02-01,MI,VAN2,C,60.0,-34.98,O
4,2024-02-01,MI,CEVD357,V,0.8,-100.0,O
4,2024-02-01,MI,FORTR01,V,2.7,-100.0,O
4,2024-02-01,MI,WMVD204,V,0.6,-50.0,O
4,2024-02-01,MI,EUCDR01,V,0.8,-50.0,O
4,2024-02-01,MI,WMVD150,V,0.1,-50.0,O
4,2024-02-01,MI,WMVD101,V,0.2,-50.0,O
4,2024-02-01,MI,HISVD57,V,8.2,-50.0,O
4,2024-02-01,MI,HISVD53,V,32.0,-50.0,O
4,2024-02-01,MI,NEXVD88,V,1.5,-45.4,O
4,2024-02-01,MI,NXVD100,V,0.1,-45.4,O
4,2024-02-01,MI,NXVD114,V,0.5,-45.4,O
4,2024-02-01,MI,NXVD117,V,0.5,-45.4,O
4,2024-02-01,MI,NXVD162,V,0.1,-45.4,O
4,2024-02-01,MI,NXVD163,V,0.1,-45.4,O
4,2024-02-01,MI,NEXVD86,V,0.4,-45.4,O
4,2024-02-01,MI,NEXVD20,V,43.0,-45.4,O
4,2024-02-01,MI,NXVD315,V,0.2,-45.4,O
4,2024-02-01,MI,NXVD312,V,0.5,-45.4,O
4,2024-02-01,MI,NXVD310,V,0.3,-45.4,O
4,2024-02-01,MI,NXVD308,V,1.1,-45.4,O
4,2024-02-01,MI,NXVD164,V,0.1,-45.4,O
4,2024-02-01,MI,NXVD165,V,0.1,-45.4,O
4,2024-02-01,MI,NXVD166,V,0.1,-45.4,O
4,2024-02-01,MI,NXVD168,V,0.9,-45.4,O
4,2024-02-01,MI,NXVD169,V,1.0,-45.4,O
4,2024-02-01,MI,NXVD171,V,0.2,-45.4,O
4,2024-02-01,MI,NXVD174,V,0.1,-45.4,O
4,2024-02-01,MI,NXVD208,V,1.6,-45.4,O
4,2024-02-01,MI,NXVD209,V,0.4,-45.4,O
4,2024-02-01,MI,NXVD211,V,0.6,-45.4,O
4,2024-02-01,MI,NXVD227,V,0.1,-45.4,O
4,2024-02-01,MI,NXVD308,V,1.1,-45.4,O
4,2024-02-01,MI,NXVD310,V,2.2,-45.4,O
4,2024-02-01,MI,NXVD311,V,0.2,-45.4,O
4,2024-02-01,MI,NXVD312,V,0.5,-45.4,O
4,2024-02-01,MI,NXVD313,V,0.3,-45.4,O
4,2024-02-01,MI,NXVD314,V,1.1,-45.4,O
4,2024-02-01,MI,NXVD315,V,0.2,-45.4,O
4,2024-02-01,MI,GNRAC01,V,0.8,-25.0,O
4,2024-02-01,MI,EBLVD14,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD13,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD16,V,0.3,-20.4,O
4,2024-02-01,MI,EBLVD17,V,0.2,-20.4,O
4,2024-02-01,MI,EBLVD20,V,0.8,-20.4,O
4,2024-02-01,MI,EBLVD22,V,1.5,-20.4,O
4,2024-02-01,MI,EBLVD62,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD56,V,0.2,-20.4,O
4,2024-02-01,MI,EBLVD44,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD51,V,0.4,-20.4,O
4,2024-02-01,MI,EBLVD48,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD47,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD57,V,2.6,-20.4,O
4,2024-02-01,MI,EBLVD49,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD52,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD54,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD46,V,0.1,-20.4,O
4,2024-02-01,MI,EBLVD55,V,0.3,-20.4,O
4,2024-02-01,MI,EBLVD35,V,0.9,-20.4,O
4,2024-02-01,MI,EBLVD50,V,0.2,-20.4,O
4,2024-02-01,MI,EBLCVD3,V,0.3,-20.4,O
4,2024-02-01,MI,EBLVD36,V,1.3,-20.4,O
4,2024-02-01,MI,EBLCVD4,V,0.2,-20.4,O
4,2024-02-01,MI,EBLCVD4,V,0.2,-20.4,O
4,2024-02-01,MI,EBLCVD6,V,0.4,-20.4,O
4,2024-02-01,MI,EBLCVD8,V,1.1,-20.4,O
4,2024-02-01,MI,EBLVD10,V,0.8,-20.4,O
4,2024-02-01,MI,EBLCVD9,V,0.5,-20.4,O
4,2024-02-01,MI,EBLCVD7,V,1.0,-20.4,O
4,2024-02-01,MI,SESVD08,V,0.3,-20.0,O
4,2024-02-01,MI,SESVD18,V,0.2,-20.0,O
4,2024-02-01,MI,EGVD295,V,1.2,-20.0,O
4,2024-02-01,MI,EGVD365,V,22.5,-20.0,O
4,2024-02-01,MI,EGVD363,V,26.9,-20.0,O
4,2024-02-01,MI,EGVD364,V,26.0,-20.0,O
4,2024-02-01,MI,EGVD076,V,0.5,-20.0,O
4,2024-02-01,MI,EGVD088,V,0.1,-20.0,O
4,2024-02-01,MI,EGVD089,V,0.1,-20.0,O
4,2024-02-01,MI,EGVD138,V,0.5,-20.0,O
4,2024-02-01,MI,COG75RR,V,12.3,-20.0,O
4,2024-02-01,MI,VGERE05,V,2.4,-20.0,O
4,2024-02-01,MI,GNVD195,V,1.3,-20.0,O
4,2024-02-01,MI,IBCUC01,V,0.1,-13.2,O
4,2024-02-01,MI,CEVD398,V,0.2,-10.0,O
4,2024-02-01,MI,CEVD029,V,19.0,-5.0,O
4,2024-02-01,MI,CEVD054,V,0.1,-5.0,O
4,2024-02-01,MI,CEVD063,V,3.0,-5.0,O
4,2024-02-01,MI,CEVD073,V,22.8,-5.0,O
4,2024-02-01,MI,CEVD281,V,1.1,-5.0,O
4,2024-02-01,MI,CEVD282,V,0.7,-5.0,O
4,2024-02-01,MI,CEVD283,V,0.1,-5.0,O
4,2024-02-01,MI,CEVD287,V,1.6,-5.0,O
4,2024-02-01,MI,VGERE33,V,4.9,-3.41,O
4,2024-02-01,MI,VGERE39,V,0.3,-3.41,O
4,2024-02-01,MI,VGERE42,V,5.3,-3.41,O
4,2024-02-01,MI,VGERE45,V,1.3,-3.41,O
4,2024-02-01,MI,VGERE46,V,0.5,-3.41,O
4,2024-02-01,MI,VGERE47,V,0.4,-3.41,O
4,2024-02-01,MI,ADXVD04,V,0.4,-2.0,O
4,2024-02-01,MI,VGERE18,V,25.0,-0.1,O
4,2024-02-01,MI,VGERE13,V,1.7,-0.1,O
4,2024-02-01,MI,GNVD198,V,0.1,-0.1,O
4,2024-02-01,MI,GNVD200,V,2.6,-0.01,O
4,2024-02-01,MI,GNVD151,V,0.7,-0.01,O
4,2024-02-01,MI,GNVD130,V,4.0,-0.01,O
4,2024-02-01,MI,GNVD150,V,0.1,-0.01,O
4,2024-02-01,MI,EGVD408,V,1.0,0.0,O
4,2024-02-01,MI,IGVD109,V,1.3,0.0,O
4,2024-02-01,MI,EGVD051,V,1.2,0.0,O
4,2024-02-01,MI,EGVD052,V,0.4,0.0,O
4,2024-02-01,MI,EGVD410,V,0.9,0.0,O
4,2024-02-01,MI,EGVD454,V,0.6,0.0,O
4,2024-02-01,MI,NCEC01,V,0.3,0.0,O
4,2024-02-01,MI,EGLEVD1,V,0.2,0.0,O
4,2024-02-01,MI,EDRE013,V,0.3,0.0,O
4,2024-02-01,MI,EDRE016,V,3.6,0.0,O
4,2024-02-01,MI,EDRE017,V,2.1,0.0,O
4,2024-02-01,MI,EDRE019,V,0.3,0.0,O
4,2024-02-01,MI,EDRE021,V,0.1,0.0,O
4,2024-02-01,MI,EDRE022,V,0.2,0.0,O
4,2024-02-01,MI,EDRE027,V,0.1,0.0,O
4,2024-02-01,MI,EGEDRE2,V,0.3,0.0,O
4,2024-02-01,MI,EGEDRE9,V,0.3,0.0,O
4,2024-02-01,MI,EGEDVD4,V,0.1,0.0,O
4,2024-02-01,MI,LMEVD18,V,2.4,0.0,O
4,2024-02-01,MI,LMEVD13,V,3.7,0.0,O
4,2024-02-01,MI,LMEVD17,V,1.4,0.0,O
4,2024-02-01,MI,LMERVD1,V,3.0,0.0,O
4,2024-02-01,MI,LMEVD11,V,1.0,0.0,O
4,2024-02-01,MI,EGVD115,V,0.2,0.0,O
4,2024-02-01,MI,EGVD210,V,0.2,0.0,O
4,2024-02-01,MI,EGVD083,V,0.2,0.0,O
4,2024-02-01,MI,EGVD114,V,0.3,0.0,O
4,2024-02-01,MI,EGVD289,V,0.1,0.0,O
4,2024-02-01,MI,WMVD088,V,4.9,0.0,O
4,2024-02-01,MI,EGEDRE1,V,18.1,0.0,O
4,2024-02-01,MI,EGVD192,V,0.1,0.0,O
4,2024-02-01,MI,EGVD092,V,0.4,0.0,O
4,2024-02-01,MI,EGVD467,V,0.6,0.0,O
4,2024-02-01,MI,EGVD077,V,0.2,0.0,O
4,2024-02-01,MI,HCHI,V,1.0,0.0,O
4,2024-02-01,MI,CEVD038,V,1.0,0.0,O
4,2024-02-01,MI,CEVD053,V,0.5,0.0,O
4,2024-02-01,MI,CEVD209,V,2.0,0.0,O
4,2024-02-01,MI,CEVD266,V,0.4,0.0,O
4,2024-02-01,MI,CEVD279,V,1.9,0.0,O
4,2024-02-01,MI,CEVD284,V,0.3,0.0,O
4,2024-02-01,MI,CEVD289,V,0.3,0.0,O
4,2024-02-01,MI,CEVD328,V,0.1,0.0,O
4,2024-02-01,MI,CEVD329,V,0.1,0.0,O
4,2024-02-01,MI,CEVD331,V,1.9,0.0,O
4,2024-02-01,MI,CEVD332,V,2.1,0.0,O
4,2024-02-01,MI,CEVD352,V,0.6,0.0,O
4,2024-02-01,MI,CEVD358,V,1.0,0.0,O
4,2024-02-01,MI,CEVD360,V,1.1,0.0,O
4,2024-02-01,MI,CEVD361,V,0.3,0.0,O
4,2024-02-01,MI,CEVD366,V,0.3,0.0,O
4,2024-02-01,MI,CEVD375,V,0.4,0.0,O
4,2024-02-01,MI,CEVD376,V,0.2,0.0,O
4,2024-02-01,MI,CEVD378,V,0.5,0.0,O
4,2024-02-01,MI,CEVD381,V,0.8,0.0,O
4,2024-02-01,MI,VGERE33,V,10.3,0.0,O
4,2024-02-01,MI,IGNVD79,V,0.5,0.0,O
4,2024-02-01,MI,IGNVD80,V,1.2,0.0,O
4,2024-02-01,MI,IGNVD81,V,1.1,0.0,O
4,2024-02-01,MI,IGNVD82,V,0.7,0.0,O
4,2024-02-01,MI,IGVD106,V,2.4,0.0,O
4,2024-02-01,MI,IGVD107,V,0.2,0.0,O
4,2024-02-01,MI,IGVD108,V,0.3,0.0,O
4,2024-02-01,MI,EGVD156,V,0.3,0.0,O
4,2024-02-01,MI,ACE4,V,12.4,0.01,O
4,2024-02-01,MI,CEVD302,V,0.7,0.2,O
4,2024-02-01,MI,EBRA,V,0.3,1.0,O
4,2024-02-01,MI,EGVD292,V,0.7,1.5,O
4,2024-02-01,MI,EGVD291,V,0.5,1.6,O
4,2024-02-01,MI,EGVD065,V,0.4,1.68,O
4,2024-02-01,MI,EGVD055,V,0.5,1.69,O
4,2024-02-01,MI,EGVD056,V,0.7,1.72,O
4,2024-02-01,MI,EGVD059,V,1.5,5.0,O
4,2024-02-01,MI,EGVD060,V,2.3,5.0,O
4,2024-02-01,MI,EGVD058,V,3.9,5.0,O
4,2024-02-01,MI,EGVD379,V,2.0,5.0,O
4,2024-02-01,MI,EGVD471,V,0.1,10.0,O
4,2024-02-01,MI,EGEDVD3,V,10.4,14.0,O
4,2024-02-01,MI,CEVD307,V,0.1,15.61,O
