Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Apr 25, 2024 2:00 AM;Apr 25, 2024 3:00 AM;4,057.50;1,947.75;1,556.75;8,019.50;3.00;115.00;-;10,304.75;2,017.75;10,779.50;177.50;1,785.75
Apr 25, 2024 3:00 AM;Apr 25, 2024 4:00 AM;4,067.75;1,976.00;1,473.75;7,751.75;3.00;115.00;-;10,253.50;1,998.75;10,839.50;145.00;1,766.25
Apr 25, 2024 4:00 AM;Apr 25, 2024 5:00 AM;4,120.00;1,937.50;1,394.25;7,630.50;3.00;115.50;-;10,282.25;2,123.50;10,984.25;174.50;1,732.50
Apr 25, 2024 5:00 AM;Apr 25, 2024 6:00 AM;4,235.00;2,040.00;1,141.50;7,390.75;10.00;110.00;-;10,411.50;2,722.50;11,566.25;287.00;1,739.75
Apr 25, 2024 6:00 AM;Apr 25, 2024 7:00 AM;4,546.50;2,232.00;800.50;6,898.25;572.50;101.25;-;10,501.75;3,606.25;12,622.25;3,017.50;1,736.25
Apr 25, 2024 7:00 AM;Apr 25, 2024 8:00 AM;4,708.75;2,237.50;632.00;6,313.25;3,428.00;100.50;-;10,437.25;3,680.25;12,800.50;4,460.75;1,769.25
Apr 25, 2024 8:00 AM;Apr 25, 2024 9:00 AM;4,725.75;2,140.75;476.50;5,543.00;8,331.75;100.25;-;10,412.00;3,663.25;12,820.75;3,158.00;1,790.25
Apr 25, 2024 9:00 AM;Apr 25, 2024 10:00 AM;4,522.00;2,045.25;502.00;5,224.75;13,822.75;104.75;-;10,211.75;3,506.50;12,255.00;1,172.75;1,784.00
Apr 25, 2024 10:00 AM;Apr 25, 2024 11:00 AM;4,280.50;1,982.25;557.00;6,039.00;19,292.75;106.25;-;9,722.75;2,524.25;9,868.25;151.75;1,769.75
Apr 25, 2024 11:00 AM;Apr 25, 2024 12:00 PM;4,171.25;1,978.00;584.00;6,886.25;24,077.25;107.75;-;9,401.00;2,239.00;8,267.75;36.50;1,752.25
Apr 25, 2024 12:00 PM;Apr 25, 2024 1:00 PM;4,111.00;2,020.50;581.75;7,819.50;25,822.25;109.25;-;8,653.75;2,239.75;7,781.50;36.50;1,777.50
Apr 25, 2024 1:00 PM;Apr 25, 2024 2:00 PM;4,073.50;1,944.75;598.00;8,524.25;26,013.75;108.00;-;8,529.25;2,259.50;7,020.00;72.75;1,779.00
Apr 25, 2024 2:00 PM;Apr 25, 2024 3:00 PM;4,070.75;2,041.00;811.50;8,232.75;26,085.00;107.75;-;8,298.50;2,328.25;6,356.50;51.50;1,773.50
Apr 25, 2024 3:00 PM;Apr 25, 2024 4:00 PM;4,118.50;2,169.75;896.25;7,562.50;24,050.50;111.50;-;8,571.00;2,308.00;6,659.75;113.75;1,766.00
Apr 25, 2024 4:00 PM;Apr 25, 2024 5:00 PM;4,259.50;2,020.00;785.00;7,364.50;20,050.75;113.75;-;8,888.50;2,338.00;8,034.50;139.75;1,747.25
Apr 25, 2024 5:00 PM;Apr 25, 2024 6:00 PM;4,433.75;2,107.00;897.00;6,426.00;14,232.50;114.50;-;10,140.00;3,031.75;10,320.50;394.25;1,801.75
Apr 25, 2024 6:00 PM;Apr 25, 2024 7:00 PM;4,698.75;2,055.50;1,078.00;5,810.25;7,612.00;113.25;-;11,017.00;3,616.00;12,161.50;1,778.75;1,803.50
Apr 25, 2024 7:00 PM;Apr 25, 2024 8:00 PM;4,832.25;2,187.50;1,002.75;4,764.25;2,344.75;113.50;-;11,159.75;3,919.75;12,690.50;3,541.50;1,785.25
Apr 25, 2024 8:00 PM;Apr 25, 2024 9:00 PM;4,810.75;2,335.75;1,352.25;4,848.50;159.50;115.00;-;11,285.75;3,966.00;12,612.00;2,991.50;1,782.00
Apr 25, 2024 9:00 PM;Apr 25, 2024 10:00 PM;4,665.50;2,102.25;1,549.75;6,521.75;12.50;115.00;-;11,328.50;3,903.00;12,410.75;2,442.25;1,757.00
Apr 25, 2024 10:00 PM;Apr 25, 2024 11:00 PM;4,452.25;1,946.00;2,098.50;8,554.50;10.00;116.50;-;11,151.50;3,401.50;11,414.00;763.25;1,752.25
Apr 25, 2024 11:00 PM;Apr 26, 2024 12:00 AM;4,302.75;1,935.50;2,104.00;10,556.25;8.00;116.75;-;10,528.75;2,251.00;10,309.25;531.50;1,752.00
Apr 26, 2024 12:00 AM;Apr 26, 2024 1:00 AM;4,148.50;1,898.75;1,682.50;12,198.00;3.75;114.50;-;9,877.25;2,075.25;8,553.50;366.75;1,790.25
Apr 26, 2024 1:00 AM;Apr 26, 2024 2:00 AM;4,106.25;1,936.25;1,579.50;13,419.75;3.75;110.00;-;9,633.50;1,982.00;7,606.00;132.25;1,805.75
Apr 26, 2024 2:00 AM;Apr 26, 2024 3:00 AM;4,094.25;1,959.00;1,489.50;13,848.75;3.50;118.00;-;9,489.50;1,958.00;7,279.25;151.50;1,784.25
Apr 26, 2024 3:00 AM;Apr 26, 2024 4:00 AM;4,104.25;2,035.75;1,275.75;13,672.75;3.75;117.75;-;9,486.50;1,965.50;7,220.50;31.50;1,747.00
Apr 26, 2024 4:00 AM;Apr 26, 2024 5:00 AM;4,212.25;2,084.50;735.50;13,120.25;4.75;115.75;-;9,782.00;2,073.25;7,732.00;303.50;1,785.00
Apr 26, 2024 5:00 AM;Apr 26, 2024 6:00 AM;4,377.25;2,034.00;375.00;12,973.50;16.00;113.75;-;10,482.25;2,944.25;8,274.50;567.25;1,804.50
Apr 26, 2024 6:00 AM;Apr 26, 2024 7:00 AM;4,612.25;2,075.25;672.75;12,999.50;965.50;111.75;-;10,592.00;3,518.00;8,613.25;1,465.25;1,783.00
Apr 26, 2024 7:00 AM;Apr 26, 2024 8:00 AM;4,726.25;2,111.25;603.75;11,227.75;5,646.25;111.00;-;10,340.75;3,629.50;8,882.50;2,683.25;1,816.75
Apr 26, 2024 8:00 AM;Apr 26, 2024 9:00 AM;4,715.50;2,030.00;465.50;7,808.00;13,514.00;108.25;-;10,213.50;3,629.75;9,140.75;2,947.50;1,756.25
Apr 26, 2024 9:00 AM;Apr 26, 2024 10:00 AM;4,521.50;1,999.75;437.50;6,443.50;21,430.75;107.00;-;8,588.25;3,448.00;8,584.00;741.00;1,666.75
Apr 26, 2024 10:00 AM;Apr 26, 2024 11:00 AM;4,306.00;1,992.75;540.00;7,061.50;26,996.25;106.25;-;7,541.75;3,850.25;8,547.00;298.25;1,682.75
Apr 26, 2024 11:00 AM;Apr 26, 2024 12:00 PM;4,211.25;2,076.25;467.50;8,639.75;28,930.00;106.50;-;6,533.75;3,886.25;7,450.00;239.50;1,649.00
Apr 26, 2024 12:00 PM;Apr 26, 2024 1:00 PM;4,168.25;2,058.00;457.25;9,113.25;28,125.25;107.25;-;6,303.75;3,834.00;7,280.75;245.25;1,688.00
Apr 26, 2024 1:00 PM;Apr 26, 2024 2:00 PM;4,149.25;1,937.00;501.75;9,010.25;27,318.50;107.75;-;6,871.00;3,841.75;7,040.25;7.00;1,695.75
Apr 26, 2024 2:00 PM;Apr 26, 2024 3:00 PM;4,140.75;2,093.50;630.00;8,992.25;26,296.50;103.00;-;6,893.50;3,916.25;6,707.75;53.25;1,677.25
Apr 26, 2024 3:00 PM;Apr 26, 2024 4:00 PM;4,165.75;2,150.75;915.75;8,516.00;23,296.25;103.25;-;6,905.50;3,447.75;5,994.00;44.00;1,710.25
Apr 26, 2024 4:00 PM;Apr 26, 2024 5:00 PM;4,290.50;2,104.25;1,236.75;7,602.75;19,176.25;104.25;-;7,560.50;3,165.00;6,351.75;186.25;1,762.00
Apr 26, 2024 5:00 PM;Apr 26, 2024 6:00 PM;4,479.00;2,045.75;933.50;5,577.75;13,565.25;107.50;-;9,482.25;2,772.50;8,332.75;944.25;1,743.00
Apr 26, 2024 6:00 PM;Apr 26, 2024 7:00 PM;4,738.00;2,089.00;348.50;3,760.50;7,204.50;107.25;-;10,532.50;3,388.50;10,823.75;2,195.75;1,819.00
Apr 26, 2024 7:00 PM;Apr 26, 2024 8:00 PM;4,846.00;2,148.00;270.25;2,730.00;2,275.25;108.00;-;10,718.50;3,752.75;11,542.75;4,510.50;1,796.00
Apr 26, 2024 8:00 PM;Apr 26, 2024 9:00 PM;4,828.50;2,143.00;269.75;2,681.25;167.00;110.00;-;10,960.75;3,656.00;11,557.00;4,198.00;1,750.50
Apr 26, 2024 9:00 PM;Apr 26, 2024 10:00 PM;4,749.50;2,129.50;137.50;3,305.75;13.75;110.75;-;11,158.25;3,778.25;10,691.25;4,259.00;1,782.75
Apr 26, 2024 10:00 PM;Apr 26, 2024 11:00 PM;4,613.75;2,053.25;84.25;3,490.75;4.75;112.00;-;10,932.00;3,457.50;9,861.00;3,176.50;1,808.00
Apr 26, 2024 11:00 PM;Apr 27, 2024 12:00 AM;4,477.25;2,125.00;98.50;3,371.25;6.75;113.25;-;10,272.75;3,174.00;9,274.00;2,504.00;1,830.00
Apr 27, 2024 12:00 AM;Apr 27, 2024 1:00 AM;4,376.75;1,931.75;96.25;3,279.50;9.50;109.00;-;9,061.50;2,854.00;8,308.75;864.75;1,822.75
Apr 27, 2024 1:00 AM;Apr 27, 2024 2:00 AM;4,308.50;1,975.00;84.25;3,196.50;10.00;111.00;-;8,490.75;2,496.75;7,185.75;930.00;1,820.75
Apr 27, 2024 2:00 AM;Apr 27, 2024 3:00 AM;4,264.00;1,990.75;79.25;3,311.50;10.00;114.50;-;8,454.75;2,352.75;6,319.50;661.75;1,820.50
Apr 27, 2024 3:00 AM;Apr 27, 2024 4:00 AM;4,244.00;1,978.50;63.00;3,555.50;10.00;115.50;-;8,424.25;1,962.00;6,109.50;578.50;1,804.75
Apr 27, 2024 4:00 AM;Apr 27, 2024 5:00 AM;4,281.00;2,005.75;49.25;3,980.75;10.00;115.00;-;8,171.25;1,733.50;5,840.00;407.00;1,748.75
Apr 27, 2024 5:00 AM;Apr 27, 2024 6:00 AM;4,372.50;2,031.25;41.25;4,851.75;22.50;115.75;-;8,237.25;1,487.50;5,287.50;398.00;1,725.25
Apr 27, 2024 6:00 AM;Apr 27, 2024 7:00 AM;4,507.50;2,036.25;23.00;5,980.50;1,158.75;113.50;-;7,940.50;1,471.75;5,280.25;340.50;1,743.50
Apr 27, 2024 7:00 AM;Apr 27, 2024 8:00 AM;4,551.75;2,121.25;26.25;6,640.25;6,823.25;112.50;-;6,838.50;1,286.75;5,057.00;486.50;1,631.75
Apr 27, 2024 8:00 AM;Apr 27, 2024 9:00 AM;4,499.50;2,106.75;112.50;5,558.25;16,131.00;110.75;-;5,362.50;1,346.25;4,419.25;901.00;1,655.75
Apr 27, 2024 9:00 AM;Apr 27, 2024 10:00 AM;4,422.25;2,039.25;383.75;4,045.50;25,469.25;110.50;-;4,900.00;1,559.50;4,278.00;705.25;1,659.25
Apr 27, 2024 10:00 AM;Apr 27, 2024 11:00 AM;4,262.25;1,986.25;883.75;4,252.75;33,851.50;104.00;-;3,865.75;1,457.00;3,637.50;269.25;1,930.50
Apr 27, 2024 11:00 AM;Apr 27, 2024 12:00 PM;4,158.75;1,980.25;1,070.75;6,172.50;38,915.50;103.00;-;3,497.75;1,423.50;3,180.25;17.25;1,731.75
Apr 27, 2024 12:00 PM;Apr 27, 2024 1:00 PM;4,096.75;1,986.25;1,434.75;8,067.00;40,257.50;107.50;-;3,502.25;1,468.25;2,965.50;8.25;1,688.75
Apr 27, 2024 1:00 PM;Apr 27, 2024 2:00 PM;4,014.75;2,029.75;2,034.50;8,942.50;39,624.50;106.75;-;3,376.50;1,585.00;2,975.75;14.50;1,743.00
Apr 27, 2024 2:00 PM;Apr 27, 2024 3:00 PM;3,971.50;1,952.00;2,635.50;9,920.00;36,979.50;106.50;-;3,323.75;1,541.50;2,889.25;5.75;1,731.25
Apr 27, 2024 3:00 PM;Apr 27, 2024 4:00 PM;3,995.25;2,015.50;2,683.50;9,503.00;32,182.75;105.75;-;3,301.50;1,319.00;2,750.50;42.25;1,796.00
Apr 27, 2024 4:00 PM;Apr 27, 2024 5:00 PM;4,106.75;2,006.25;2,628.25;9,475.00;26,723.00;104.75;-;3,357.75;1,149.75;2,934.00;24.50;1,789.75
Apr 27, 2024 5:00 PM;Apr 27, 2024 6:00 PM;4,277.25;2,092.00;2,287.00;9,143.00;18,666.50;103.75;-;3,626.25;993.50;3,327.00;819.50;1,783.50
Apr 27, 2024 6:00 PM;Apr 27, 2024 7:00 PM;4,593.00;2,117.00;1,886.00;7,709.75;9,453.75;104.00;-;5,856.25;1,170.75;4,316.00;3,590.50;1,745.50
Apr 27, 2024 7:00 PM;Apr 27, 2024 8:00 PM;4,740.25;2,173.00;1,564.75;7,417.75;2,623.00;106.00;-;6,526.75;1,391.75;4,976.75;4,831.50;1,782.25
Apr 27, 2024 8:00 PM;Apr 27, 2024 9:00 PM;4,747.25;2,168.50;1,479.75;9,349.00;166.25;106.25;-;6,544.25;1,395.00;5,366.50;4,825.75;1,828.50
Apr 27, 2024 9:00 PM;Apr 27, 2024 10:00 PM;4,643.00;2,081.75;1,644.50;11,824.00;11.00;107.00;-;6,482.75;1,303.75;5,165.50;3,936.25;1,828.75
Apr 27, 2024 10:00 PM;Apr 27, 2024 11:00 PM;4,505.25;1,948.75;1,834.25;15,149.75;3.25;108.00;-;6,294.75;1,080.00;4,713.00;3,123.25;1,775.50
Apr 27, 2024 11:00 PM;Apr 28, 2024 12:00 AM;4,357.50;1,924.75;2,469.50;17,484.00;3.00;107.75;-;5,403.25;1,026.75;4,196.50;1,581.50;1,745.25
Apr 28, 2024 12:00 AM;Apr 28, 2024 1:00 AM;4,246.75;1,903.50;2,498.00;18,708.75;3.00;109.50;-;3,725.50;988.00;3,478.00;780.00;1,714.75
Apr 28, 2024 1:00 AM;Apr 28, 2024 2:00 AM;4,189.50;1,874.75;2,940.00;18,690.25;3.75;110.75;-;3,821.25;975.50;3,410.00;479.75;1,682.75
Apr 28, 2024 2:00 AM;Apr 28, 2024 3:00 AM;4,159.75;1,883.00;3,669.75;18,606.50;4.00;110.00;-;3,563.25;957.75;3,330.50;323.25;1,662.25
Apr 28, 2024 3:00 AM;Apr 28, 2024 4:00 AM;4,133.25;1,907.25;4,835.25;18,379.00;10.00;110.25;-;3,207.25;912.25;3,086.00;320.75;1,634.25
Apr 28, 2024 4:00 AM;Apr 28, 2024 5:00 AM;4,160.00;1,871.75;4,502.75;18,995.25;10.00;111.00;-;3,285.50;909.50;3,089.00;164.00;1,637.50
Apr 28, 2024 5:00 AM;Apr 28, 2024 6:00 AM;4,214.25;1,896.75;2,895.00;20,203.00;25.00;111.25;-;3,371.00;901.75;3,069.75;325.50;1,685.75
Apr 28, 2024 6:00 AM;Apr 28, 2024 7:00 AM;4,273.75;1,859.00;3,452.75;20,559.25;1,056.00;110.25;-;3,292.00;902.00;3,080.00;181.25;1,715.75
Apr 28, 2024 7:00 AM;Apr 28, 2024 8:00 AM;4,311.00;1,878.00;4,710.25;18,822.75;5,299.50;110.50;-;3,228.25;902.75;2,657.50;114.25;1,662.75
Apr 28, 2024 8:00 AM;Apr 28, 2024 9:00 AM;4,304.50;1,931.75;5,108.00;15,450.25;11,747.00;109.50;-;3,188.25;918.50;2,487.00;384.00;1,679.75
Apr 28, 2024 9:00 AM;Apr 28, 2024 10:00 AM;4,251.50;1,899.25;5,398.00;13,169.75;19,415.25;107.50;-;3,322.25;943.00;2,500.75;42.75;1,717.50
Apr 28, 2024 10:00 AM;Apr 28, 2024 11:00 AM;4,176.50;1,909.00;4,332.50;12,215.25;26,273.75;104.25;-;3,349.75;961.75;2,479.00;39.75;1,719.25
Apr 28, 2024 11:00 AM;Apr 28, 2024 12:00 PM;4,108.00;1,778.25;3,028.00;12,838.00;30,647.50;101.50;-;3,318.50;982.75;2,480.50;11.50;1,723.00
Apr 28, 2024 12:00 PM;Apr 28, 2024 1:00 PM;4,018.50;1,720.50;2,065.50;11,456.25;33,419.75;99.75;-;3,077.00;962.00;2,471.75;13.75;1,728.00
Apr 28, 2024 1:00 PM;Apr 28, 2024 2:00 PM;3,969.50;1,705.25;1,738.00;11,608.25;32,314.50;96.25;-;3,048.50;944.25;2,477.00;6.00;1,732.75
Apr 28, 2024 2:00 PM;Apr 28, 2024 3:00 PM;3,969.75;1,661.50;1,586.00;12,464.50;29,800.50;97.00;-;3,051.00;977.00;2,453.00;10.50;1,735.25
Apr 28, 2024 3:00 PM;Apr 28, 2024 4:00 PM;3,996.25;1,751.50;1,822.25;14,619.50;25,746.00;96.25;-;3,052.75;961.75;2,439.75;13.00;1,706.25
Apr 28, 2024 4:00 PM;Apr 28, 2024 5:00 PM;4,069.00;1,806.00;2,745.50;18,570.75;20,067.00;97.00;-;3,145.25;1,005.25;2,490.75;229.25;1,690.00
Apr 28, 2024 5:00 PM;Apr 28, 2024 6:00 PM;4,190.00;1,934.50;4,012.25;20,571.25;13,403.75;97.25;-;3,245.25;1,015.25;2,615.25;381.25;1,687.00
Apr 28, 2024 6:00 PM;Apr 28, 2024 7:00 PM;4,413.75;2,004.50;5,353.25;21,190.25;6,947.50;97.75;-;3,979.75;1,071.25;3,554.50;308.25;1,715.75
Apr 28, 2024 7:00 PM;Apr 28, 2024 8:00 PM;4,557.75;2,036.25;6,266.50;18,836.00;2,372.25;99.00;-;5,461.75;1,087.00;4,474.25;1,041.25;1,698.00
Apr 28, 2024 8:00 PM;Apr 28, 2024 9:00 PM;4,657.25;2,012.00;6,687.25;17,425.25;225.00;99.00;-;5,982.75;1,099.75;4,815.50;2,488.75;1,686.25
Apr 28, 2024 9:00 PM;Apr 28, 2024 10:00 PM;4,621.25;2,024.50;6,197.50;17,392.25;11.00;100.00;-;6,237.75;1,081.25;5,051.25;1,677.25;1,685.00
Apr 28, 2024 10:00 PM;Apr 28, 2024 11:00 PM;4,458.75;2,040.00;5,226.50;17,074.50;10.00;99.75;-;6,158.50;1,039.25;5,272.75;1,393.25;1,720.00
Apr 28, 2024 11:00 PM;Apr 29, 2024 12:00 AM;4,312.00;2,016.50;4,984.25;15,295.50;9.75;100.25;-;5,760.00;1,031.50;5,311.00;912.25;1,734.00
Apr 29, 2024 12:00 AM;Apr 29, 2024 1:00 AM;4,097.75;1,965.25;4,679.50;12,529.50;3.00;100.00;-;5,633.25;1,021.25;4,970.25;368.00;1,732.00
Apr 29, 2024 1:00 AM;Apr 29, 2024 2:00 AM;4,065.75;1,935.00;4,586.75;10,421.50;3.75;101.00;-;5,849.00;987.75;4,567.75;55.75;1,742.50
Apr 29, 2024 2:00 AM;Apr 29, 2024 3:00 AM;4,054.50;2,024.25;4,906.25;9,502.50;3.75;102.75;-;5,922.25;977.75;4,236.25;84.75;1,793.25
Apr 29, 2024 3:00 AM;Apr 29, 2024 4:00 AM;4,048.25;2,019.50;4,857.25;7,709.25;3.25;104.00;-;5,575.00;983.50;4,084.50;120.50;1,762.50
Apr 29, 2024 4:00 AM;Apr 29, 2024 5:00 AM;4,142.25;2,027.50;4,451.00;6,290.75;4.00;103.75;-;6,012.00;1,009.00;4,979.75;273.00;1,771.25
Apr 29, 2024 5:00 AM;Apr 29, 2024 6:00 AM;4,282.75;2,080.00;4,044.50;5,191.50;26.75;104.50;-;6,714.75;1,072.00;6,485.75;1,220.75;1,794.25
Apr 29, 2024 6:00 AM;Apr 29, 2024 7:00 AM;4,531.50;2,151.75;3,660.25;4,732.50;1,038.25;102.75;-;6,890.25;1,221.25;8,425.00;3,002.50;1,807.75
Apr 29, 2024 7:00 AM;Apr 29, 2024 8:00 AM;4,664.25;2,298.50;3,488.25;3,737.50;5,565.00;99.50;-;6,975.25;1,264.00;8,819.00;4,972.50;1,799.25
Apr 29, 2024 8:00 AM;Apr 29, 2024 9:00 AM;4,610.75;2,193.50;3,130.50;2,258.50;13,437.25;96.75;-;6,706.00;1,288.00;8,305.50;3,358.50;1,792.50
Apr 29, 2024 9:00 AM;Apr 29, 2024 10:00 AM;4,399.50;2,129.50;2,794.00;1,477.25;22,854.50;95.75;-;6,071.25;1,553.00;6,794.00;2,138.75;1,791.75
Apr 29, 2024 10:00 AM;Apr 29, 2024 11:00 AM;4,192.50;2,082.75;2,316.25;1,773.75;31,276.75;98.00;-;4,512.50;1,669.00;4,433.75;534.00;1,763.00
Apr 29, 2024 11:00 AM;Apr 29, 2024 12:00 PM;4,077.00;1,929.00;1,805.25;2,304.75;37,407.75;99.75;-;3,962.50;1,786.50;3,944.25;245.50;1,728.00
Apr 29, 2024 12:00 PM;Apr 29, 2024 1:00 PM;3,995.00;1,880.25;1,292.50;2,707.50;39,820.50;100.75;-;3,711.00;1,860.50;3,786.75;124.75;1,687.75
Apr 29, 2024 1:00 PM;Apr 29, 2024 2:00 PM;3,972.00;1,872.50;788.75;2,987.25;39,903.75;100.25;-;3,682.50;1,860.50;3,676.75;7.50;1,671.75
Apr 29, 2024 2:00 PM;Apr 29, 2024 3:00 PM;3,984.75;1,911.00;507.00;2,895.50;38,460.25;104.25;-;3,669.75;1,885.00;3,676.00;64.50;1,651.25
Apr 29, 2024 3:00 PM;Apr 29, 2024 4:00 PM;4,029.75;1,863.50;296.00;2,755.50;34,170.50;105.75;-;3,750.25;1,840.00;3,597.50;38.50;1,590.50
Apr 29, 2024 4:00 PM;Apr 29, 2024 5:00 PM;4,163.50;1,958.00;212.50;2,837.75;27,294.25;105.50;-;4,076.75;2,070.75;4,202.50;284.75;1,548.25
Apr 29, 2024 5:00 PM;Apr 29, 2024 6:00 PM;4,372.25;2,034.75;279.25;2,894.25;18,398.50;101.50;-;5,853.25;2,332.25;6,677.50;1,668.25;1,555.00
Apr 29, 2024 6:00 PM;Apr 29, 2024 7:00 PM;4,629.00;2,082.75;672.75;2,925.25;9,291.25;97.75;-;6,853.50;2,709.75;9,706.25;3,017.25;1,581.00
Apr 29, 2024 7:00 PM;Apr 29, 2024 8:00 PM;4,751.25;2,166.00;1,029.00;3,549.75;2,909.25;101.50;-;6,982.00;3,206.50;10,575.75;4,637.25;1,629.00
Apr 29, 2024 8:00 PM;Apr 29, 2024 9:00 PM;4,718.25;2,207.00;1,411.75;5,476.75;252.00;105.75;-;6,972.25;3,305.50;10,643.50;4,869.25;1,676.25
Apr 29, 2024 9:00 PM;Apr 29, 2024 10:00 PM;4,641.25;2,122.25;1,668.75;8,515.00;12.50;105.25;-;7,002.50;2,848.00;10,208.75;3,820.75;1,694.25
Apr 29, 2024 10:00 PM;Apr 29, 2024 11:00 PM;4,476.50;2,019.25;2,132.50;11,197.75;11.75;106.50;-;6,764.00;1,887.50;9,399.00;2,804.75;1,646.75
Apr 29, 2024 11:00 PM;Apr 30, 2024 12:00 AM;4,304.50;1,982.25;2,383.75;12,608.00;6.25;107.50;-;6,450.50;1,302.75;7,744.50;624.00;1,694.50
Apr 30, 2024 12:00 AM;Apr 30, 2024 1:00 AM;4,178.00;1,995.75;2,930.00;12,763.25;6.00;108.00;-;6,117.25;1,146.50;6,208.00;600.25;1,681.00
Apr 30, 2024 1:00 AM;Apr 30, 2024 2:00 AM;4,120.50;1,926.75;3,327.75;12,136.00;5.25;109.50;-;5,823.00;1,094.50;5,429.00;368.75;1,648.00
Apr 30, 2024 2:00 AM;Apr 30, 2024 3:00 AM;4,088.00;1,977.00;3,463.50;11,366.50;5.00;109.25;-;5,520.00;1,276.50;5,467.00;156.75;1,650.00
Apr 30, 2024 3:00 AM;Apr 30, 2024 4:00 AM;4,082.00;2,008.50;3,723.75;10,517.50;5.25;109.25;-;6,004.50;1,284.75;5,467.25;373.50;1,640.00
Apr 30, 2024 4:00 AM;Apr 30, 2024 5:00 AM;4,185.50;1,988.00;4,115.00;9,648.50;5.75;111.00;-;6,296.75;1,279.50;5,451.00;882.75;1,637.50
Apr 30, 2024 5:00 AM;Apr 30, 2024 6:00 AM;4,336.00;2,011.25;4,480.50;9,114.75;30.75;112.00;-;6,298.75;1,284.50;5,616.50;1,000.50;1,616.00
Apr 30, 2024 6:00 AM;Apr 30, 2024 7:00 AM;4,561.25;2,070.25;4,566.75;8,692.75;1,409.75;110.50;-;6,349.75;1,192.00;6,063.00;3,109.25;1,529.00
Apr 30, 2024 7:00 AM;Apr 30, 2024 8:00 AM;4,653.75;2,332.00;3,743.00;7,258.25;7,191.50;107.75;-;6,237.75;1,569.00;6,256.75;4,652.25;1,556.75
Apr 30, 2024 8:00 AM;Apr 30, 2024 9:00 AM;4,595.75;2,148.25;3,733.50;4,906.25;16,826.75;105.25;-;6,012.00;1,887.00;5,783.25;2,207.75;1,533.75
Apr 30, 2024 9:00 AM;Apr 30, 2024 10:00 AM;4,369.00;2,035.75;2,754.00;3,256.75;27,145.50;103.50;-;4,998.50;2,055.50;5,273.25;827.75;1,531.50
Apr 30, 2024 10:00 AM;Apr 30, 2024 11:00 AM;4,145.50;2,015.50;2,222.00;3,046.50;34,455.50;101.25;-;3,917.75;2,191.00;3,827.00;451.25;1,481.75
Apr 30, 2024 11:00 AM;Apr 30, 2024 12:00 PM;4,035.75;1,994.75;1,901.75;3,534.25;39,345.00;98.00;-;3,815.00;2,232.25;3,172.75;507.75;1,449.50
Apr 30, 2024 12:00 PM;Apr 30, 2024 1:00 PM;3,934.75;1,882.50;1,684.75;4,793.50;42,024.50;99.50;-;3,489.25;2,420.25;3,027.25;67.25;1,427.25
Apr 30, 2024 1:00 PM;Apr 30, 2024 2:00 PM;3,895.25;1,901.25;1,804.25;5,718.75;41,985.00;98.25;-;3,490.00;2,416.00;2,931.50;33.50;1,419.50
Apr 30, 2024 2:00 PM;Apr 30, 2024 3:00 PM;3,913.50;1,903.75;1,496.00;6,304.00;39,773.50;96.75;-;3,428.50;2,158.50;3,200.00;35.75;1,437.25
Apr 30, 2024 3:00 PM;Apr 30, 2024 4:00 PM;3,927.50;2,105.00;2,159.25;7,201.50;35,568.00;92.50;-;3,353.25;1,729.00;3,323.00;51.50;1,580.00
Apr 30, 2024 4:00 PM;Apr 30, 2024 5:00 PM;4,003.75;2,076.25;2,548.25;7,262.75;28,973.25;89.50;-;3,616.25;1,351.50;3,506.00;212.50;1,676.00
Apr 30, 2024 5:00 PM;Apr 30, 2024 6:00 PM;4,106.75;2,202.75;2,741.25;7,273.00;19,883.75;91.50;-;5,293.00;1,490.00;4,309.50;1,103.50;1,689.00
Apr 30, 2024 6:00 PM;Apr 30, 2024 7:00 PM;4,375.25;2,272.25;2,332.25;6,619.50;10,134.50;95.75;-;6,122.50;1,792.75;6,655.00;2,639.00;1,696.50
Apr 30, 2024 7:00 PM;Apr 30, 2024 8:00 PM;4,514.75;2,450.00;2,595.00;6,671.75;3,111.25;98.75;-;6,324.50;2,070.50;8,046.25;4,682.75;1,735.25
Apr 30, 2024 8:00 PM;Apr 30, 2024 9:00 PM;4,505.50;2,290.25;3,293.00;8,672.75;300.25;100.75;-;6,321.50;2,078.75;8,173.75;4,850.25;1,797.25
Apr 30, 2024 9:00 PM;Apr 30, 2024 10:00 PM;4,403.25;2,159.00;3,312.50;11,447.75;4.75;99.50;-;6,308.75;1,780.00;7,655.25;3,401.00;1,763.50
Apr 30, 2024 10:00 PM;Apr 30, 2024 11:00 PM;4,254.75;2,069.00;3,274.75;13,377.50;3.25;100.25;-;6,185.50;1,420.75;5,764.50;2,099.00;1,737.50
Apr 30, 2024 11:00 PM;May 1, 2024 12:00 AM;4,098.50;1,995.00;3,134.75;14,121.00;4.00;101.00;-;5,705.00;1,087.00;4,279.50;1,011.00;1,724.50
